OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,GIS_ID,GLOBALID,SHAPEAREA,SHAPELEN
667,11,001,002102,4000,110010021024000,Block 4000,G5040,S,10016,0,+38.9570478,-077.0141481,3838,2.48,2.48,0.41,16.64,0.16,6.59,0.63,25.6,1.9,76.77,0.63,25.31,0,0,0.14,5.57,0.5,20.29,0,0,0,0,0.41,16.64,0.16,6.53,0.3,12.16,0.14,5.63,0,0,1.76,71.2,1.76,71.2,0,0,0,0,0.32,12.90322581,0.09,3.73677419,0.37,14.91935484,0.04,1.72064516,0.4,16.12903226,0.01,0.51096774,UTC_BlockPly_2020_3838,{57A334AE-1623-4FC0-9D67-33301F6105DD},0,0
668,11,001,002102,6002,110010021026002,Block 6002,G5040,S,21517,0,+38.9570165,-077.0188710,4690,5.32,5.32,1.27,23.93,0.41,7.74,1.37,25.72,3.58,67.34,0.85,16.01,0.03,0.49,0.21,4,1.12,21.12,0,0,0.05,0.99,1.27,23.93,0.41,7.72,0.65,12.23,0.24,4.51,0,0,3.39,63.85,3.34,62.85,0.05,0.99,0,0,0.94,17.66917293,0.33,6.26082707,1.21,22.7443609,0.06,1.1856391,1.06,19.92481203,0.21,4.00518797,UTC_BlockPly_2020_4690,{4535767C-7283-4E13-AFD5-D001D182C0F5},0,0
669,11,001,009505,3016,110010095053016,Block 3016,G5040,S,9439,0,+38.9570095,-077.0083729,5568,2.33,2.33,0.76,32.63,0.48,20.75,0.34,14.41,1.09,46.62,0.42,17.83,0,0,0.06,2.59,0.28,11.8,0,0,0,0,0.76,32.63,0.48,20.75,0.54,23.34,0.06,2.59,0,0,1.03,44.03,1.03,44.03,0,0,0,0,0.62,26.60944206,0.14,6.02055794,0.87,37.33905579,-0.11,-4.70905579,0.84,36.05150215,-0.08,-3.42150215,UTC_BlockPly_2020_5568,{3F9FCD3E-4C24-44E2-93ED-EB90E7A723FD},0,0
670,11,001,009505,2024,110010095052024,Block 2024,G5040,S,2319,0,+38.9573933,-077.0088468,824,0.57,0.57,0.07,13.01,0.11,19.04,0,0,0.39,67.96,0.3,52.11,0,0,0.05,8.87,0.04,6.98,0,0,0,0,0.07,13.01,0.11,19.04,0.16,27.91,0.05,8.87,0,0,0.34,59.09,0.34,59.09,0,0,0,0,0.15,26.31578947,-0.08,-13.30578947,0.19,33.33333333,-0.12,-20.32333333,0.16,28.07017544,-0.09,-15.06017544,UTC_BlockPly_2020_824,{F1C1B99C-43EE-47B7-B7E6-717818EE5CE9},0,0
671,11,001,009505,3015,110010095053015,Block 3015,G5040,S,16841,0,+38.9571494,-077.0070947,3774,4.16,4.16,1.48,35.59,1.07,25.64,0.56,13.36,1.61,38.76,0.56,13.51,0,0,0.07,1.62,0.43,10.27,0,0,0,0,1.48,35.59,1.07,25.64,1.13,27.26,0.07,1.62,0,0,1.55,37.15,1.55,37.15,0,0,0,0,1.69,40.625,-0.21,-5.035,2.1,50.48076923,-0.62,-14.89076923,1.67,40.14423077,-0.19,-4.55423077,UTC_BlockPly_2020_3774,{30098968-9476-4FA4-91CA-51CB0B322E31},0,0
672,11,001,001301,2007,110010013012007,Block 2007,G5040,S,58950,0,+38.9556652,-077.0645910,3221,14.57,14.51,10.87,74.63,1.76,12.07,0.96,6.58,1.88,12.93,0.55,3.78,0,0,0,0,0.37,2.57,0.05,0.37490034,0,0,10.87,74.91,1.75,12.05,1.75,12.05,0,0,0.01,0.06,1.89,13.04,1.88,12.98,0,0,0.05,0.38,10.75,74.08683666,0.12,0.82316334,9.26,63.81805651,1.61,11.09194349,11.12,76.63680221,-0.25,-1.72680221,UTC_BlockPly_2020_3221,{ECB2E479-3BE6-4581-AE60-1C793878A582},0,0
673,11,001,001301,2006,110010013012006,Block 2006,G5040,S,13144,0,+38.9568683,-077.0666585,4615,3.25,3.25,1.58,48.5,0.52,16.15,0.58,17.74,1.15,35.35,0.35,10.87,0,0,0.04,1.37,0.17,5.37,0,0,0,0,1.58,48.5,0.52,16.11,0.57,17.52,0.05,1.42,0,0,1.1,33.98,1.1,33.98,0,0,0,0,1.57,48.30769231,0.01,0.19230769,1.15,35.38461538,0.43,13.11538462,1.56,48,0.02,0.5,UTC_BlockPly_2020_4615,{B7B056C0-9726-4DEF-B860-623AC264DC6D},0,0
674,11,001,002101,2000,110010021012000,Block 2000,G5040,S,25045,0,+38.9569481,-077.0211260,2618,6.19,6.19,1,16.22,0.51,8.29,1.66,26.89,4.67,75.49,0.95,15.38,0.46,7.37,0.34,5.51,1.26,20.35,0,0,0,0,1,16.22,0.51,8.29,1.31,21.16,0.8,12.87,0,0,3.88,62.62,3.88,62.62,0,0,0,0,1.18,19.06300485,-0.18,-2.84300485,1.55,25.04038772,-0.55,-8.82038772,1.06,17.12439418,-0.06,-0.90439418,UTC_BlockPly_2020_2618,{39B32932-1B19-4EE7-8B43-1E301BF86FE1},0,0
675,11,001,002101,2001,110010021012001,Block 2001,G5040,S,17726,0,+38.9568868,-077.0231989,1595,4.38,4.38,0.56,12.85,0.18,4,1.59,36.34,3.64,83.15,0.79,18.04,0.05,1.14,0.28,6.37,0.93,21.27,0,0,0,0,0.56,12.85,0.18,4,0.5,11.51,0.33,7.51,0,0,3.31,75.64,3.31,75.64,0,0,0,0,0.8,18.26484018,-0.24,-5.41484018,0.84,19.17808219,-0.28,-6.32808219,0.63,14.38356164,-0.07,-1.53356164,UTC_BlockPly_2020_1595,{4F15792C-6AAF-4093-90E8-7CCF7400BB17},0,0
676,11,001,001301,2005,110010013012005,Block 2005,G5040,S,14303,0,+38.9566444,-077.0657794,3023,3.53,3.53,1.68,47.64,0.71,20.06,0.54,15.17,1.14,32.3,0.4,11.41,0,0,0.02,0.54,0.18,5.18,0,0,0,0,1.68,47.64,0.71,20.06,0.73,20.6,0.02,0.54,0,0,1.12,31.76,1.12,31.76,0,0,0,0,1.32,37.39376771,0.36,10.24623229,1.08,30.59490085,0.6,17.04509915,1.59,45.04249292,0.09,2.59750708,UTC_BlockPly_2020_3023,{1CB7A12F-4901-491A-AF58-4F70EFE9C36B},0,0
677,11,001,002101,5000,110010021015000,Block 5000,G5040,S,17752,0,+38.9568369,-077.0249211,838,4.38,4.38,0.54,12.37,0.48,10.96,1.17,26.65,3.29,75,0.78,17.9,0.04,0.85,0.29,6.68,1,22.92,0,0,0.07,1.66,0.54,12.37,0.48,10.96,0.81,18.5,0.33,7.54,0,0,3.03,69.13,2.96,67.47,0.07,1.66,0,0,0.59,13.47031963,-0.05,-1.10031963,0.85,19.40639269,-0.31,-7.03639269,0.48,10.95890411,0.06,1.41109589,UTC_BlockPly_2020_838,{033093EF-F3F6-499D-A184-2B20961E89A0},0,0
678,11,001,001402,3010,110010014023010,Block 3010,G5040,S,29609,0,+38.9560340,-077.0693703,754,7.32,7.32,3.63,49.6,0.54,7.37,1.18,16.1,3.15,43.03,0.7,9.53,0.87,11.9,0.17,2.37,0.23,3.13,0,0,0,0,3.63,49.6,0.54,7.36,1.58,21.63,1.04,14.26,0,0.01,2.11,28.77,2.1,28.77,0,0,0,0,3.42,46.72131148,0.21,2.87868852,3.37,46.03825137,0.26,3.56174863,3.61,49.31693989,0.02,0.28306011,UTC_BlockPly_2020_754,{044F53DB-680F-42EA-83A0-4AE787F9977F},0,0
679,11,001,002001,2011,110010020012011,Block 2011,G5040,S,30892,0,+38.9567432,-077.0349055,2572,7.63,7.63,2.09,27.35,1.54,20.11,1.75,22.94,4.01,52.54,1.12,14.72,0,0,0.15,1.92,0.99,12.96,0,0,0,0,2.09,27.35,1.53,20.09,1.68,22.02,0.15,1.93,0,0,3.87,50.63,3.87,50.63,0,0,0,0,1.61,21.10091743,0.48,6.24908257,2.48,32.50327654,-0.39,-5.15327654,1.62,21.23197903,0.47,6.11802097,UTC_BlockPly_2020_2572,{4650DAB6-F181-4182-B671-E2FD6C7E8526},0,0
680,11,001,009507,1010,110010095071010,Block 1010,G5040,S,9068,0,+38.9565357,-076.9997666,5645,2.24,2.24,0.41,18.24,0.72,32.14,0.38,17.18,1.11,49.62,0.49,21.83,0,0,0,0,0.24,10.62,0,0,0,0,0.41,18.24,0.72,32.14,0.72,32.14,0,0,0,0,1.11,49.62,1.11,49.62,0,0,0,0,0.35,15.625,0.06,2.615,0.34,15.17857143,0.07,3.06142857,0.49,21.875,-0.08,-3.635,UTC_BlockPly_2020_5645,{F7219712-7925-4494-95F4-27EB022DA713},0,0
681,11,001,002101,5001,110010021015001,Block 5001,G5040,S,20841,0,+38.9568146,-077.0268091,3100,5.15,5.15,0.89,17.35,0.46,8.88,1.38,26.89,3.8,73.77,0.9,17.54,0.06,1.15,0.18,3.54,1.27,24.64,0,0,0,0,0.89,17.35,0.46,8.85,0.7,13.57,0.24,4.72,0,0,3.56,69.08,3.56,69.08,0,0,0,0,1.11,21.55339806,-0.22,-4.20339806,1.29,25.04854369,-0.4,-7.69854369,0.84,16.31067961,0.05,1.03932039,UTC_BlockPly_2020_3100,{758BE2E8-8C1C-4F0F-BFA6-ADA930D10293},0,0
682,11,001,002001,1008,110010020011008,Block 1008,G5040,S,5946,0,+38.9568985,-077.0330609,3370,1.47,1.47,0.24,16.2,0.02,1.7,0.35,23.87,1.21,82.1,0.43,29.23,0,0,0.38,25.61,0.05,3.4,0,0,0,0,0.24,16.2,0.02,1.7,0.4,27.31,0.38,25.61,0,0,0.83,56.5,0.83,56.5,0,0,0,0,0.2,13.60544218,0.04,2.59455782,0.27,18.36734694,-0.03,-2.16734694,0.19,12.92517007,0.05,3.27482993,UTC_BlockPly_2020_3370,{8079A22B-E443-40AA-91E1-C179AFC59D6D},0,0
683,11,001,002002,2005,110010020022005,Block 2005,G5040,S,32197,0,+38.9567200,-077.0312793,5507,7.95,7.95,2.26,28.41,1.04,13.05,2.18,27.39,4.66,58.54,1.01,12.74,0.08,0.95,0.29,3.6,1.1,13.86,0,0,0,0,2.26,28.41,1.04,13.02,1.4,17.59,0.36,4.58,0,0,4.3,54,4.3,54,0,0,0,0,1.23,15.47169811,1.03,12.93830189,2.32,29.18238994,-0.06,-0.77238994,1.83,23.01886792,0.43,5.39113208,UTC_BlockPly_2020_5507,{F4623555-155C-4302-8E48-CBB421BA3C48},0,0
684,11,001,002002,2004,110010020022004,Block 2004,G5040,S,16282,0,+38.9567382,-077.0288976,2171,4.03,4.03,0.79,19.5,0.39,9.76,1.1,27.3,2.85,70.74,0.75,18.52,0.07,1.67,0.09,2.15,0.85,21.09,0,0,0,0,0.79,19.5,0.39,9.73,0.55,13.58,0.15,3.85,0,0,2.69,66.92,2.69,66.92,0,0,0,0,0.53,13.15136476,0.26,6.34863524,0.74,18.36228288,0.05,1.13771712,0.57,14.1439206,0.22,5.3560794,UTC_BlockPly_2020_2171,{ACB82662-76CA-4127-A1F4-33541959F09D},0,0
685,11,001,009508,1001,110010095081001,Block 1001,G5040,S,34873,0,+38.9568082,-076.9961961,1998,8.62,8.62,2.06,23.96,1.58,18.39,1.73,20.12,4.97,57.65,1.34,15.52,0,0,0.13,1.53,1.76,20.48,0,0,0,0,2.06,23.96,1.58,18.39,1.72,19.93,0.13,1.54,0,0,4.84,56.12,4.84,56.12,0,0,0,0,1.42,16.47331787,0.64,7.48668213,1.81,20.99767981,0.25,2.96232019,1.98,22.96983759,0.08,0.99016241,UTC_BlockPly_2020_1998,{CB5227EA-FC0B-4227-9616-E895BBC0DF13},0,0
686,11,001,009508,1000,110010095081000,Block 1000,G5040,S,27595,0,+38.9567491,-076.9926830,5432,6.82,6.82,1.64,24,2.08,30.46,1.11,16.29,3.11,45.54,1.06,15.58,0,0,0.19,2.84,0.74,10.83,0,0,0,0,1.64,24,2.08,30.45,2.27,33.3,0.19,2.86,0,0,2.91,42.7,2.91,42.7,0,0,0,0,1.14,16.71554252,0.5,7.28445748,1.52,22.28739003,0.12,1.71260997,1.71,25.07331378,-0.07,-1.07331378,UTC_BlockPly_2020_5432,{D9C166BB-4890-4C3C-970F-83AE929FFBB3},0,0
687,11,001,001100,3007,110010011003007,Block 3007,G5040,S,30839,0,+38.9557184,-077.0716038,318,7.62,7.62,3.41,44.74,1.01,13.21,1.42,18.57,3.2,42.05,1.01,13.28,0.06,0.76,0.12,1.55,0.6,7.89,0,0,0,0,3.41,44.74,1.01,13.2,1.18,15.51,0.18,2.31,0,0.01,3.03,39.75,3.03,39.74,0,0,0,0,3.46,45.40682415,-0.05,-0.66682415,2.94,38.58267717,0.47,6.15732283,3.48,45.66929134,-0.07,-0.92929134,UTC_BlockPly_2020_318,{4A13DE24-A9F8-4043-ADF6-14EFFBD106D8},0,0
688,11,001,002102,4002,110010021024002,Block 4002,G5040,S,3646,0,+38.9567594,-077.0156793,3027,0.9,0.9,0.19,20.57,0.04,4.74,0.05,5.94,0.67,74.69,0.33,36.84,0.16,17.72,0.07,7.37,0.06,6.82,0,0,0,0,0.19,20.57,0.04,4.74,0.27,29.83,0.23,25.09,0,0,0.45,49.6,0.45,49.6,0,0,0,0,0.13,14.44444444,0.06,6.12555556,0.16,17.77777778,0.03,2.79222222,0.14,15.55555556,0.05,5.01444444,UTC_BlockPly_2020_3027,{91A00FC5-8A51-4036-BB3B-A55119BE7DF0},0,0
689,11,001,001004,1004,110010010041004,Block 1004,G5040,S,27582,0,+38.9564775,-077.0848688,4701,6.82,6.82,2.12,31.12,0.77,11.3,0.75,11.04,3.92,57.58,0.62,9.12,1.92,28.19,0.29,4.24,0.34,4.99,0,0,0,0,2.12,31.12,0.77,11.26,2.98,43.73,2.21,32.48,0,0,1.71,25.15,1.71,25.15,0,0,0,0,2.22,32.55131965,-0.1,-1.43131965,2.46,36.07038123,-0.34,-4.95038123,2.29,33.57771261,-0.17,-2.45771261,UTC_BlockPly_2020_4701,{EBF50230-7F84-4DEB-BA03-A911D4BFB5B8},0,0
690,11,001,001004,1005,110010010041005,Block 1005,G5040,S,16949,0,+38.9563471,-077.0874189,1294,4.19,4.19,2.29,54.66,0.63,15.03,0.57,13.67,1.27,30.31,0.36,8.69,0,0,0.04,0.98,0.29,6.96,0,0,0,0,2.29,54.66,0.63,15.02,0.67,16.01,0.04,0.98,0,0,1.23,29.33,1.23,29.33,0,0,0,0,2.41,57.51789976,-0.12,-2.85789976,2.54,60.62052506,-0.25,-5.96052506,2.63,62.76849642,-0.34,-8.10849642,UTC_BlockPly_2020_1294,{81A7C62B-2146-4F81-A8F2-CC43661A42AE},0,0
691,11,001,001004,1006,110010010041006,Block 1006,G5040,S,8456,0,+38.9568053,-077.0873851,1959,2.09,2.09,1.07,51.08,0.34,16.51,0.37,17.52,0.68,32.41,0.12,5.72,0,0,0.01,0.59,0.18,8.57,0,0,0,0,1.07,51.08,0.34,16.51,0.36,17.1,0.01,0.59,0,0,0.66,31.82,0.66,31.82,0,0,0,0,0.83,39.71291866,0.24,11.36708134,1.07,51.19617225,0,-0.11617225,1.07,51.19617225,0,-0.11617225,UTC_BlockPly_2020_1959,{8C884930-CD70-4B9C-80DE-D788CA791E00},0,0
692,11,001,001004,1008,110010010041008,Block 1008,G5040,S,16554,0,+38.9563703,-077.0897980,1632,4.09,4.09,2.11,51.63,0.58,14.16,0.56,13.75,1.4,34.2,0.48,11.7,0,0,0.05,1.18,0.31,7.58,0,0,0,0,2.11,51.63,0.58,14.15,0.63,15.35,0.05,1.2,0,0,1.35,33.02,1.35,33.02,0,0,0,0,2.19,53.54523227,-0.08,-1.91523227,2.2,53.78973105,-0.09,-2.15973105,2.36,57.70171149,-0.25,-6.07171149,UTC_BlockPly_2020_1632,{1C6FAD99-2373-448D-AA5D-733581126B28},0,0
693,11,001,001004,1007,110010010041007,Block 1007,G5040,S,6721,0,+38.9567965,-077.0896881,3388,1.66,1.66,0.76,45.81,0.36,21.84,0.24,14.47,0.54,32.35,0.14,8.48,0,0,0.03,1.62,0.13,7.78,0,0,0,0,0.76,45.81,0.36,21.81,0.39,23.47,0.03,1.65,0,0,0.51,30.73,0.51,30.73,0,0,0,0,0.65,39.15662651,0.11,6.65337349,0.74,44.57831325,0.02,1.23168675,0.71,42.77108434,0.05,3.03891566,UTC_BlockPly_2020_3388,{CAF92D9F-CB17-46B1-8949-94B0D7030AFF},0,0
694,11,001,001100,2015,110010011002015,Block 2015,G5040,S,15603,0,+38.9565212,-077.0827924,1810,3.86,3.86,0.63,16.41,0.09,2.44,1.07,27.72,3.13,81.15,0.48,12.55,1.22,31.53,0.22,5.61,0.14,3.73,0,0,0,0,0.63,16.41,0.09,2.43,1.53,39.59,1.43,37.16,0,0,1.7,44.01,1.7,44.01,0,0,0,0,0.38,9.84455959,0.25,6.56544041,0.53,13.73056995,0.1,2.67943005,0.58,15.02590674,0.05,1.38409326,UTC_BlockPly_2020_1810,{E665C345-59D4-4560-9D81-1DA6298D0CE0},0,0
695,11,001,001100,2016,110010011002016,Block 2016,G5040,S,13379,0,+38.9563819,-077.0811825,5747,3.3,3.3,1.52,45.99,0.52,15.81,0.57,17.39,1.26,38.2,0.4,12.08,0,0,0.04,1.32,0.25,7.42,0,0,0,0,1.52,45.99,0.52,15.77,0.57,17.13,0.04,1.35,0,0,1.22,36.88,1.22,36.88,0,0,0,0,1.4,42.42424242,0.12,3.56575758,1.56,47.27272727,-0.04,-1.28272727,1.5,45.45454545,0.02,0.53545455,UTC_BlockPly_2020_5747,{12E2F4D3-2EE7-409B-A8BD-4A9C413249DD},0,0
696,11,001,001100,2017,110010011002017,Block 2017,G5040,S,4326,0,+38.9568195,-077.0811013,5369,1.07,1.07,0.56,52.57,0.15,13.69,0.22,20.66,0.36,33.73,0.05,5.01,0,0,0.01,0.48,0.08,7.57,0,0,0,0,0.56,52.57,0.15,13.67,0.15,14.18,0.01,0.51,0,0,0.36,33.25,0.36,33.25,0,0,0,0,0.48,44.85981308,0.08,7.71018692,0.55,51.40186916,0.01,1.16813084,0.56,52.3364486,0,0.2335514,UTC_BlockPly_2020_5369,{98A92199-2C02-4B9E-9AF2-4F9D28A9DA0B},0,0
697,11,001,001100,2027,110010011002027,Block 2027,G5040,S,11885,0,+38.9567600,-077.0786094,5203,2.94,2.94,1.74,59.32,0.53,18.09,0.35,11.89,0.66,22.59,0.17,5.9,0,0,0.01,0.26,0.13,4.54,0,0,0,0,1.74,59.32,0.53,18.07,0.54,18.35,0.01,0.28,0,0,0.66,22.33,0.66,22.33,0,0,0,0,1.33,45.23809524,0.41,14.08190476,1.62,55.10204082,0.12,4.21795918,1.77,60.20408163,-0.03,-0.88408163,UTC_BlockPly_2020_5203,{789F1191-8CC1-4E9F-B3A8-338B7A87D171},0,0
698,11,001,001100,2026,110010011002026,Block 2026,G5040,S,14358,0,+38.9562908,-077.0782644,4635,3.55,3.55,2.02,56.94,0.56,15.76,0.53,14.98,0.97,27.3,0.26,7.28,0,0,0.02,0.52,0.16,4.52,0,0,0,0,2.02,56.94,0.55,15.54,0.57,16.13,0.02,0.59,0.01,0.15,0.96,26.93,0.95,26.78,0,0,0,0,2.03,57.18309859,-0.01,-0.24309859,2.11,59.43661972,-0.09,-2.49661972,2.25,63.38028169,-0.23,-6.44028169,UTC_BlockPly_2020_4635,{7435CBC2-0777-4208-92CA-7050A10FA087},0,0
